n,theta_decimal,rho_decimal,bin,strand,slip,jump,next_bin,reference_x_numeric,approximate_x_numeric,approximate_bin_numeric,phase_error_numeric,ideal_bin_certified,numeric_bin_agrees
7339,0.2485565645217090265372226,0.6937060163466520349516810,9,0,0,15,24,0.24855656452170902,0.2485565645215031,9,2.0594637106796654e-13,true,true
7340,0.6305225757718141783326358,0.5903804551007529549727945,24,0,0,15,0,0.6305225757718141,0.6305225757716082,24,2.0594637106796654e-13,true,true
7341,0.0124885870219193301280489,0.4870548938548538749939080,0,0,0,15,15,0.01248858702191933,0.012488587021713293,0,2.0605739337042905e-13,true,true
7342,0.3944545982720244819234621,0.3837293326089547950150214,15,0,0,15,30,0.3944545982720245,0.39445459827181845,15,2.0605739337042905e-13,true,true
7343,0.7764206095221296337188753,0.2804037713630557150361349,30,0,0,15,6,0.7764206095221297,0.7764206095219236,30,2.0605739337042905e-13,true,true
7344,0.1583866207722347855142884,0.1770782101171566350572483,6,0,0,15,21,0.15838662077223478,0.1583866207720288,6,2.0594637106796654e-13,true,true
7345,0.5403526320223399373097016,0.0737526488712575550783618,21,0,1,14,35,0.54035263202234,0.5403526320221339,21,2.0605739337042905e-13,true,true
7346,0.9223186432724450891051148,0.9704270876253584750994753,35,2,0,15,11,0.9223186432724451,0.922318643272239,35,2.0605739337042905e-13,true,true
7347,0.3042846545225502409005279,0.8671015263794593951205887,11,2,0,15,26,0.30428465452255027,0.3042846545223441,11,2.0616841567289157e-13,true,true
7348,0.6862506657726553926959411,0.7637759651335603151417022,26,2,0,15,2,0.6862506657726554,0.6862506657724492,26,2.0616841567289157e-13,true,true
7349,0.0682166770227605444913542,0.6604504038876612351628156,2,2,0,15,17,0.06821667702276055,0.0682166770225543,2,2.0627943797535409e-13,true,true
7350,0.4501826882728656962867674,0.5571248426417621551839291,17,2,0,15,32,0.45018268827286567,0.45018268827265945,17,2.0622392682412283e-13,true,true
7351,0.8321486995229708480821806,0.4537992813958630752050425,32,2,0,15,8,0.8321486995229709,0.8321486995227646,32,2.0627943797535409e-13,true,true
7352,0.2141147107730759998775937,0.3504737201499639952261560,8,2,0,15,23,0.214114710773076,0.2141147107728698,8,2.0616841567289157e-13,true,true
7353,0.5960807220231811516730069,0.2471481589040649152472695,23,2,0,15,38,0.5960807220231812,0.5960807220229749,23,2.0627943797535409e-13,true,true
7354,0.9780467332732863034684201,0.1438225976581658352683829,38,2,0,15,14,0.9780467332732863,0.97804673327308,38,2.0627943797535409e-13,true,true
7355,0.3600127445233914552638332,0.0404970364122667552894964,14,2,1,14,28,0.36001274452339144,0.3600127445231851,14,2.0633494912658534e-13,true,true
7356,0.7419787557734966070592464,0.9371714751663676753106098,28,1,0,15,4,0.7419787557734966,0.7419787557732902,28,2.063904602778166e-13,true,true
7357,0.1239447670236017588546596,0.8338459139204685953317233,4,1,0,15,19,0.12394476702360176,0.1239447670233953,4,2.0644597142904786e-13,true,true
7358,0.5059107782737069106500727,0.7305203526745695153528368,19,1,0,15,34,0.5059107782737069,0.5059107782735004,19,2.0650148258027912e-13,true,true
7359,0.8878767895238120624454859,0.6271947914286704353739502,34,1,0,15,10,0.8878767895238121,0.8878767895236055,34,2.0661250488274163e-13,true,true
7360,0.2698428007739172142408991,0.5238692301827713553950637,10,1,0,15,25,0.2698428007739172,0.2698428007737106,10,2.0661250488274163e-13,true,true
7361,0.6518088120240223660363122,0.4205436689368722754161771,25,1,0,15,1,0.6518088120240224,0.6518088120238157,25,2.0672352718520415e-13,true,true
7362,0.0337748232741275178317254,0.3172181076909731954372906,1,1,0,15,16,0.033774823274127515,0.033774823273920784,1,2.0672352718520415e-13,true,true
7363,0.4157408345242326696271386,0.2138925464450741154584041,16,1,0,15,31,0.41574083452423266,0.41574083452402594,16,2.0672352718520415e-13,true,true
7364,0.7977068457743378214225517,0.1105669851991750354795175,31,1,0,15,7,0.7977068457743378,0.7977068457741311,31,2.0672352718520415e-13,true,true
7365,0.1796728570244429732179649,0.0072414239532759555006310,7,1,1,14,21,0.17967285702444297,0.1796728570242363,7,2.066680160339729e-13,true,true
7366,0.5616388682745481250133781,0.9039158627073768755217444,21,0,0,15,36,0.5616388682745481,0.5616388682743414,21,2.0672352718520415e-13,true,true
7367,0.9436048795246532768087912,0.8005903014614777955428579,36,0,0,15,12,0.9436048795246533,0.9436048795244465,36,2.0683454948766666e-13,true,true
7368,0.3255708907747584286042044,0.6972647402155787155639714,12,0,0,15,27,0.3255708907747584,0.3255708907745516,12,2.0683454948766666e-13,true,true
7369,0.7075369020248635803996176,0.5939391789696796355850848,27,0,0,15,3,0.7075369020248636,0.7075369020246567,27,2.0694557179012918e-13,true,true
7370,0.0895029132749687321950307,0.4906136177237805556061983,3,0,0,15,18,0.08950291327496873,0.08950291327476179,3,2.0694557179012918e-13,true,true
7371,0.4714689245250738839904439,0.3872880564778814756273117,18,0,0,15,33,0.4714689245250739,0.47146892452486694,18,2.0694557179012918e-13,true,true
7372,0.8534349357751790357858571,0.2839624952319823956484252,33,0,0,15,9,0.853434935775179,0.8534349357749721,33,2.0694557179012918e-13,true,true
7373,0.2354009470252841875812702,0.1806369339860833156695387,9,0,0,15,24,0.2354009470252842,0.2354009470250773,9,2.0689006063889792e-13,true,true
7374,0.6173669582753893393766834,0.0773113727401842356906521,24,0,1,14,38,0.6173669582753893,0.6173669582751824,24,2.0694557179012918e-13,true,true
7375,0.9993329695254944911720966,0.9739858114942851557117656,38,2,0,15,14,0.9993329695254944,0.9993329695252875,38,2.0694557179012918e-13,true,true
7376,0.3812989807755996429675097,0.8706602502483860757328790,14,2,0,15,29,0.38129898077559965,0.3812989807753926,14,2.070565940925917e-13,true,true
7377,0.7632649920257047947629229,0.7673346890024869957539925,29,2,0,15,5,0.7632649920257047,0.7632649920254977,29,2.070565940925917e-13,true,true
7378,0.1452310032758099465583361,0.6640091277565879157751060,5,2,0,15,20,0.14523100327580996,0.1452310032756028,5,2.071676163950542e-13,true,true
7379,0.5271970145259150983537492,0.5606835665106888357962194,20,2,0,15,35,0.527197014525915,0.5271970145257079,20,2.071676163950542e-13,true,true
7380,0.9091630257760202501491624,0.4573580052647897558173329,35,2,0,15,11,0.9091630257760203,0.909163025775813,35,2.0727863869751673e-13,true,true
7381,0.2911290370261254019445755,0.3540324440188906758384463,11,2,0,15,26,0.2911290370261254,0.2911290370259181,11,2.0733414984874798e-13,true,true
7382,0.6730950482762305537399887,0.2507068827729915958595598,26,2,0,15,2,0.6730950482762306,0.6730950482760232,26,2.0738966099997924e-13,true,true
7383,0.0550610595263357055354019,0.1473813215270925158806733,2,2,0,15,17,0.05506105952633571,0.055061059526128275,2,2.074451721512105e-13,true,true
7384,0.4370270707764408573308150,0.0440557602811934359017867,17,2,1,14,31,0.4370270707764409,0.43702707077623343,17,2.074451721512105e-13,true,true
7385,0.8189930820265460091262282,0.9407301990352943559229002,31,1,0,15,7,0.818993082026546,0.8189930820263386,31,2.0738966099997924e-13,true,true
7386,0.2009590932766511609216414,0.8374046377893952759440136,7,1,0,15,22,0.20095909327665115,0.2009590932764438,7,2.0738966099997924e-13,true,true
7387,0.5829251045267563127170545,0.7340790765434961959651271,22,1,0,15,37,0.5829251045267563,0.5829251045265489,22,2.0738966099997924e-13,true,true
7388,0.9648911157768614645124677,0.6307535152975971159862406,37,1,0,15,13,0.9648911157768615,0.964891115776654,37,2.0750068330244176e-13,true,true
7389,0.3468571270269666163078809,0.5274279540516980360073540,13,1,0,15,28,0.34685712702696664,0.3468571270267591,13,2.0755619445367302e-13,true,true
7390,0.7288231382770717681032940,0.4241023928057989560284675,28,1,0,15,4,0.7288231382770718,0.7288231382768642,28,2.0761170560490427e-13,true,true
7391,0.1107891495271769198987072,0.3207768315598998760495809,4,1,0,15,19,0.11078914952717692,0.11078914952696928,4,2.0761170560490427e-13,true,true
7392,0.4927551607772820716941204,0.2174512703140007960706944,19,1,0,15,34,0.4927551607772821,0.49275516077707443,19,2.0766721675613553e-13,true,true
7393,0.8747211720273872234895335,0.1141257090681017160918079,34,1,0,15,10,0.8747211720273872,0.8747211720271796,34,2.0761170560490427e-13,true,true
7394,0.2566871832774923752849467,0.0108001478222026361129213,10,1,1,14,24,0.25668718327749235,0.2566871832772848,10,2.0755619445367302e-13,true,true
7395,0.6386531945275975270803599,0.9074745865763035561340348,24,0,0,15,0,0.6386531945275975,0.6386531945273899,24,2.0761170560490427e-13,true,true
7396,0.0206192057777026788757730,0.8041490253304044761551482,0,0,0,15,15,0.020619205777702678,0.020619205777494987,0,2.0766721675613553e-13,true,true
7397,0.4025852170278078306711862,0.7008234640845053961762617,15,0,0,15,30,0.4025852170278078,0.40258521702760014,15,2.0766721675613553e-13,true,true
7398,0.7845512282779129824665994,0.5974979028386063161973752,30,0,0,15,6,0.784551228277913,0.7845512282777053,30,2.077227279073668e-13,true,true
7399,0.1665172395280181342620125,0.4941723415927072362184886,6,0,0,15,21,0.16651723952801814,0.1665172395278105,6,2.0761170560490427e-13,true,true
7400,0.5484832507781232860574257,0.3908467803468081562396021,21,0,0,15,36,0.5484832507781233,0.5484832507779156,21,2.077227279073668e-13,true,true
7401,0.9304492620282284378528389,0.2875212191009090762607155,36,0,0,15,12,0.9304492620282284,0.9304492620280207,36,2.077227279073668e-13,true,true
7402,0.3124152732783335896482520,0.1841956578550099962818290,12,0,0,15,27,0.31241527327833357,0.3124152732781258,12,2.0777823905859805e-13,true,true
7403,0.6943812845284387414436652,0.0808700966091109163029425,27,0,1,14,2,0.6943812845284387,0.6943812845282309,27,2.078337502098293e-13,true,true
7404,0.0763472957785438932390784,0.9775445353632118363240559,2,2,0,15,17,0.07634729577854389,0.07634729577833599,2,2.0788926136106056e-13,true,true
7405,0.4583133070286490450344915,0.8742189741173127563451694,17,2,0,15,32,0.45831330702864903,0.45831330702844114,17,2.0788926136106056e-13,true,true
7406,0.8402793182787541968299047,0.7708934128714136763662828,32,2,0,15,8,0.8402793182787542,0.8402793182785463,32,2.0794477251229182e-13,true,true
7407,0.2222453295288593486253179,0.6675678516255145963873963,8,2,0,15,23,0.22224532952885934,0.2222453295286515,8,2.078337502098293e-13,true,true
7408,0.6042113407789645004207310,0.5642422903796155164085098,23,2,0,15,38,0.6042113407789645,0.6042113407787566,23,2.0794477251229182e-13,true,true
7409,0.9861773520290696522161442,0.4609167291337164364296232,38,2,0,15,14,0.9861773520290696,0.9861773520288617,38,2.0794477251229182e-13,true,true
7410,0.3681433632791748040115574,0.3575911678878173564507367,14,2,0,15,29,0.3681433632791748,0.3681433632789668,14,2.0800028366352308e-13,true,true
7411,0.7501093745292799558069705,0.2542656066419182764718501,29,2,0,15,5,0.75010937452928,0.7501093745290719,29,2.0805579481475434e-13,true,true
7412,0.1320753857793851076023837,0.1509400453960191964929636,5,2,0,15,20,0.1320753857793851,0.132075385779177,5,2.081113059659856e-13,true,true
7413,0.5140413970294902593977968,0.0476144841501201165140771,20,2,1,14,34,0.5140413970294903,0.5140413970292821,20,2.0816681711721685e-13,true,true
7414,0.8960074082795954111932100,0.9442889229042210365351905,34,1,0,15,10,0.8960074082795955,0.8960074082793872,34,2.0827783941967937e-13,true,true
7415,0.2779734195297005629886232,0.8409633616583219565563040,10,1,0,15,25,0.27797341952970056,0.2779734195294923,10,2.0827783941967937e-13,true,true
7416,0.6599394307798057147840363,0.7376378004124228765774174,25,1,0,15,1,0.6599394307798058,0.6599394307795974,25,2.0838886172214188e-13,true,true
7417,0.0419054420299108665794495,0.6343122391665237965985309,1,1,0,15,16,0.041905442029910867,0.04190544202970248,1,2.0838886172214188e-13,true,true
7418,0.4238714532800160183748627,0.5309866779206247166196444,16,1,0,15,31,0.423871453280016,0.42387145327980763,16,2.0838886172214188e-13,true,true
7419,0.8058374645301211701702758,0.4276611166747256366407578,31,1,0,15,7,0.8058374645301212,0.8058374645299128,31,2.0838886172214188e-13,true,true
7420,0.1878034757802263219656890,0.3243355554288265566618713,7,1,0,15,22,0.18780347578022633,0.187803475780018,7,2.0833335057091062e-13,true,true
7421,0.5697694870303314737611022,0.2210099941829274766829847,22,1,0,15,37,0.5697694870303315,0.5697694870301231,22,2.0838886172214188e-13,true,true
7422,0.9517354982804366255565153,0.1176844329370283967040982,37,1,0,15,13,0.9517354982804366,0.9517354982802282,37,2.0838886172214188e-13,true,true
7423,0.3337015095305417773519285,0.0143588716911293167252117,13,1,1,14,27,0.3337015095305418,0.3337015095303333,13,2.084998840246044e-13,true,true
7424,0.7156675207806469291473417,0.9110333104452302367463251,27,0,0,15,3,0.7156675207806469,0.7156675207804384,27,2.084998840246044e-13,true,true
7425,0.0976335320307520809427548,0.8077077491993311567674386,3,0,0,15,18,0.09763353203075208,0.09763353203054348,3,2.0861090632706691e-13,true,true
7426,0.4795995432808572327381680,0.7043821879534320767885520,18,0,0,15,33,0.47959954328085724,0.47959954328064863,18,2.0861090632706691e-13,true,true
7427,0.8615655545309623845335812,0.6010566267075329968096655,33,0,0,15,9,0.8615655545309624,0.8615655545307538,33,2.0861090632706691e-13,true,true
7428,0.2435315657810675363289943,0.4977310654616339168307789,9,0,0,15,24,0.24353156578106755,0.243531565780859,9,2.0855539517583566e-13,true,true
7429,0.6254975770311726881244075,0.3944055042157348368518924,24,0,0,15,0,0.6254975770311727,0.6254975770309641,24,2.0861090632706691e-13,true,true
7430,0.0074635882812778399198207,0.2910799429698357568730059,0,0,0,15,15,0.00746358828127784,0.007463588281069189,0,2.0866641747829817e-13,true,true
7431,0.3894295995313829917152338,0.1877543817239366768941193,15,0,0,15,30,0.389429599531383,0.38942959953117434,15,2.0866641747829817e-13,true,true
7432,0.7713956107814881435106470,0.0844288204780375969152328,30,0,1,14,5,0.7713956107814881,0.7713956107812795,30,2.0861090632706691e-13,true,true
7433,0.1533616220315932953060602,0.9811032592321385169363462,5,2,0,15,20,0.1533616220315933,0.1533616220313847,5,2.0861090632706691e-13,true,true
7434,0.5353276332816984471014733,0.8777776979862394369574597,20,2,0,15,35,0.5353276332816984,0.5353276332814898,20,2.0861090632706691e-13,true,true
7435,0.9172936445318035988968865,0.7744521367403403569785732,35,2,0,15,11,0.9172936445318036,0.9172936445315949,35,2.0872192862952943e-13,true,true
7436,0.2992596557819087506922997,0.6711265754944412769996866,11,2,0,15,26,0.2992596557819088,0.2992596557817,11,2.087774397807607e-13,true,true
7437,0.6812256670320139024877128,0.5678010142485421970208001,26,2,0,15,2,0.6812256670320139,0.6812256670318051,26,2.0883295093199195e-13,true,true
7438,0.0631916782821190542831260,0.4644754530026431170419135,2,2,0,15,17,0.06319167828211905,0.06319167828191019,2,2.0883295093199195e-13,true,true
7439,0.4451576895322242060785392,0.3611498917567440370630270,17,2,0,15,32,0.44515768953222423,0.44515768953201534,17,2.088884620832232e-13,true,true
7440,0.8271237007823293578739523,0.2578243305108449570841405,32,2,0,15,8,0.8271237007823293,0.8271237007821205,32,2.0883295093199195e-13,true,true
7441,0.2090897120324345096693655,0.1544987692649458771052539,8,2,0,15,23,0.2090897120324345,0.2090897120322257,8,2.0883295093199195e-13,true,true
7442,0.5910557232825396614647787,0.0511732080190467971263674,23,2,1,14,37,0.5910557232825396,0.5910557232823308,23,2.0883295093199195e-13,true,true
7443,0.9730217345326448132601918,0.9478476467731477171474808,37,1,0,15,13,0.9730217345326448,0.9730217345324359,37,2.0894397323445446e-13,true,true
7444,0.3549877457827499650556050,0.8445220855272486371685943,13,1,0,15,28,0.35498774578274994,0.354987745782541,13,2.0894397323445446e-13,true,true
7445,0.7369537570328551168510181,0.7411965242813495571897078,28,1,0,15,4,0.7369537570328552,0.7369537570326461,28,2.0905499553691698e-13,true,true
7446,0.1189197682829602686464313,0.6378709630354504772108212,4,1,0,15,19,0.11891976828296028,0.11891976828275119,4,2.0905499553691698e-13,true,true
7447,0.5008857795330654204418445,0.5345454017895513972319347,19,1,0,15,34,0.5008857795330655,0.5008857795328563,19,2.091660178393795e-13,true,true
7448,0.8828517907831705722372576,0.4312198405436523172530481,34,1,0,15,10,0.8828517907831706,0.8828517907829614,34,2.091660178393795e-13,true,true
7449,0.2648178020332757240326708,0.3278942792977532372741616,10,1,0,15,25,0.2648178020332757,0.2648178020330665,10,2.0922152899061075e-13,true,true
7450,0.6467838132833808758280840,0.2245687180518541572952751,25,1,0,15,1,0.6467838132833809,0.6467838132831716,25,2.09277040141842e-13,true,true
7451,0.0287498245334860276234971,0.1212431568059550773163885,1,1,0,15,16,0.028749824533486026,0.02874982453327668,1,2.0933255129307327e-13,true,true
7452,0.4107158357835911794189103,0.0179175955600559973375020,16,1,1,14,30,0.41071583578359117,0.41071583578338183,16,2.0933255129307327e-13,true,true
7453,0.7926818470336963312143235,0.9145920343141569173586154,30,0,0,15,6,0.7926818470336964,0.792681847033487,30,2.0938806244430452e-13,true,true
7454,0.1746478582838014830097366,0.8112664730682578373797289,6,0,0,15,21,0.17464785828380147,0.1746478582835922,6,2.09277040141842e-13,true,true
7455,0.5566138695339066348051498,0.7079409118223587574008424,21,0,0,15,36,0.5566138695339067,0.5566138695336973,21,2.0938806244430452e-13,true,true
7456,0.9385798807840117866005630,0.6046153505764596774219558,36,0,0,15,12,0.9385798807840118,0.9385798807838024,36,2.0938806244430452e-13,true,true
7457,0.3205458920341169383959761,0.5012897893305605974430693,12,0,0,15,27,0.32054589203411693,0.3205458920339075,12,2.0944357359553578e-13,true,true
7458,0.7025119032842220901913893,0.3979642280846615174641827,27,0,0,15,3,0.7025119032842221,0.7025119032840126,27,2.0949908474676704e-13,true,true
7459,0.0844779145343272419868025,0.2946386668387624374852962,3,0,0,15,18,0.08447791453432724,0.08447791453411768,3,2.095545958979983e-13,true,true
7460,0.4664439257844323937822156,0.1913131055928633575064097,18,0,0,15,33,0.4664439257844324,0.46644392578422283,18,2.095545958979983e-13,true,true
7461,0.8484099370345375455776288,0.0879875443469642775275231,33,0,1,14,8,0.8484099370345376,0.848409937034328,33,2.0961010704922955e-13,true,true
7462,0.2303759482846426973730420,0.9846619831010651975486366,8,2,0,15,23,0.2303759482846427,0.2303759482844332,8,2.0949908474676704e-13,true,true
7463,0.6123419595347478491684551,0.8813364218551661175697500,23,2,0,15,38,0.6123419595347479,0.6123419595345383,23,2.0961010704922955e-13,true,true
7464,0.9943079707848530009638683,0.7780108606092670375908635,38,2,0,15,14,0.994307970784853,0.9943079707846434,38,2.0961010704922955e-13,true,true
7465,0.3762739820349581527592815,0.6746852993633679576119770,14,2,0,15,29,0.37627398203495815,0.3762739820347485,14,2.0966561820046081e-13,true,true
7466,0.7582399932850633045546946,0.5713597381174688776330904,29,2,0,15,5,0.7582399932850633,0.7582399932848536,29,2.0972112935169207e-13,true,true
7467,0.1402060045351684563501078,0.4680341768715697976542039,5,2,0,15,20,0.14020600453516846,0.14020600453495868,5,2.0977664050292333e-13,true,true
7468,0.5221720157852736081455210,0.3647086156256707176753173,20,2,0,15,35,0.5221720157852736,0.5221720157850638,20,2.0983215165415459e-13,true,true
7469,0.9041380270353787599409341,0.2613830543797716376964308,35,2,0,15,11,0.9041380270353787,0.9041380270351689,35,2.0983215165415459e-13,true,true
7470,0.2861040382854839117363473,0.1580574931338725577175443,11,2,0,15,26,0.2861040382854839,0.286104038285274,11,2.099431739566171e-13,true,true
7471,0.6680700495355890635317605,0.0547319318879734777386577,26,2,1,14,1,0.668070049535589,0.6680700495353791,26,2.099431739566171e-13,true,true
7472,0.0500360607856942153271736,0.9514063706420743977597712,1,1,0,15,16,0.05003606078569422,0.05003606078548417,1,2.1005419625907962e-13,true,true
7473,0.4320020720357993671225868,0.8480808093961753177808846,16,1,0,15,31,0.4320020720357994,0.4320020720355893,16,2.1005419625907962e-13,true,true
7474,0.8139680832859045189180000,0.7447552481502762378019981,31,1,0,15,7,0.8139680832859045,0.8139680832856945,31,2.1005419625907962e-13,true,true
7475,0.1959340945360096707134131,0.6414296869043771578231116,7,1,0,15,22,0.19593409453600968,0.19593409453579969,7,2.0999868510784836e-13,true,true
7476,0.5779001057861148225088263,0.5381041256584780778442250,22,1,0,15,37,0.5779001057861148,0.5779001057859048,22,2.1005419625907962e-13,true,true
7477,0.9598661170362199743042394,0.4347785644125789978653385,37,1,0,15,13,0.9598661170362199,0.9598661170360099,37,2.1005419625907962e-13,true,true
7478,0.3418321282863251260996526,0.3314530031666799178864519,13,1,0,15,28,0.34183212828632514,0.341832128286115,13,2.1016521856154213e-13,true,true
7479,0.7237981395364302778950658,0.2281274419207808379075654,28,1,0,15,4,0.7237981395364302,0.7237981395362201,28,2.1016521856154213e-13,true,true
7480,0.1057641507865354296904789,0.1248018806748817579286789,4,1,0,15,19,0.10576415078653544,0.10576415078632517,4,2.1027624086400465e-13,true,true
7481,0.4877301620366405814858921,0.0214763194289826779497923,19,1,1,14,33,0.4877301620366406,0.4877301620364303,19,2.1027624086400465e-13,true,true
7482,0.8696961732867457332813053,0.9181507581830835979709058,33,0,0,15,9,0.8696961732867458,0.8696961732865355,33,2.1027624086400465e-13,true,true
7483,0.2516621845368508850767184,0.8148251969371845179920192,9,0,0,15,24,0.2516621845368509,0.2516621845366407,9,2.102207297127734e-13,true,true
7484,0.6336281957869560368721316,0.7114996356912854380131327,24,0,0,15,0,0.6336281957869561,0.6336281957867458,24,2.1027624086400465e-13,true,true
7485,0.0155942070370611886675448,0.6081740744453863580342462,0,0,0,15,15,0.015594207037061188,0.015594207036850882,0,2.103317520152359e-13,true,true
7486,0.3975602182871663404629579,0.5048485131994872780553596,15,0,0,15,30,0.39756021828716637,0.39756021828695604,15,2.103317520152359e-13,true,true
7487,0.7795262295372714922583711,0.4015229519535881980764731,30,0,0,15,6,0.7795262295372715,0.7795262295370612,30,2.1027624086400465e-13,true,true
7488,0.1614922407873766440537843,0.2981973907076891180975865,6,0,0,15,21,0.16149224078737665,0.1614922407871664,6,2.1027624086400465e-13,true,true
7489,0.5434582520374817958491974,0.1948718294617900381187000,21,0,0,15,36,0.5434582520374818,0.5434582520372715,21,2.1027624086400465e-13,true,true
7490,0.9254242632875869476446106,0.0915462682158909581398135,36,0,1,14,11,0.925424263287587,0.9254242632873766,36,2.1038726316646716e-13,true,true
7491,0.3073902745376920994400238,0.9882207069699918781609269,11,2,0,15,26,0.3073902745376921,0.3073902745374817,11,2.1038726316646716e-13,true,true
7492,0.6893562857877972512354369,0.8848951457240927981820404,26,2,0,15,2,0.6893562857877973,0.6893562857875868,26,2.1049828546892968e-13,true,true
7493,0.0713222970379024030308501,0.7815695844781937182031538,2,2,0,15,17,0.0713222970379024,0.07132229703769188,2,2.1049828546892968e-13,true,true
7494,0.4532883082880075548262633,0.6782440232322946382242673,17,2,0,15,32,0.45328830828800754,0.45328830828779704,17,2.1049828546892968e-13,true,true
7495,0.8352543195381127066216764,0.5749184619863955582453808,32,2,0,15,8,0.8352543195381127,0.8352543195379022,32,2.1049828546892968e-13,true,true
7496,0.2172203307882178584170896,0.4715929007404964782664942,8,2,0,15,23,0.21722033078821787,0.2172203307880074,8,2.1049828546892968e-13,true,true
7497,0.5991863420383230102125028,0.3682673394945973982876077,23,2,0,15,38,0.599186342038323,0.5991863420381125,23,2.1049828546892968e-13,true,true
7498,0.9811523532884281620079159,0.2649417782486983183087211,38,2,0,15,14,0.9811523532884282,0.9811523532882176,38,2.106093077713922e-13,true,true
7499,0.3631183645385333138033291,0.1616162170027992383298346,14,2,0,15,29,0.3631183645385333,0.3631183645383227,14,2.106093077713922e-13,true,true
7500,0.7450843757886384655987423,0.0582906557569001583509481,29,2,1,14,4,0.7450843757886385,0.7450843757884278,29,2.107203300738547e-13,true,true
7501,0.1270503870387436173941554,0.9549650945110010783720615,4,1,0,15,19,0.1270503870387436,0.12705038703853289,4,2.107203300738547e-13,true,true
7502,0.5090163982888487691895686,0.8516395332651019983931750,19,1,0,15,34,0.5090163982888488,0.509016398288638,19,2.1083135237631723e-13,true,true
7503,0.8909824095389539209849818,0.7483139720192029184142884,34,1,0,15,10,0.8909824095389539,0.8909824095387431,34,2.1083135237631723e-13,true,true
7504,0.2729484207890590727803949,0.6449884107733038384354019,10,1,0,15,25,0.27294842078905907,0.2729484207888482,10,2.1088686352754848e-13,true,true
7505,0.6549144320391642245758081,0.5416628495274047584565153,25,1,0,15,1,0.6549144320391642,0.6549144320389533,25,2.1094237467877974e-13,true,true
7506,0.0368804432892693763712213,0.4383372882815056784776288,1,1,0,15,16,0.03688044328926938,0.03688044328905837,1,2.10997885830011e-13,true,true
7507,0.4188464545393745281666344,0.3350117270356065984987423,16,1,0,15,31,0.4188464545393745,0.4188464545391635,16,2.10997885830011e-13,true,true
7508,0.8008124657894796799620476,0.2316861657897075185198557,31,1,0,15,7,0.8008124657894797,0.8008124657892687,31,2.1105339698124226e-13,true,true
7509,0.1827784770395848317574607,0.1283606045438084385409692,7,1,0,15,22,0.18277847703958483,0.1827784770393739,7,2.1094237467877974e-13,true,true
7510,0.5647444882896899835528739,0.0250350432979093585620826,22,1,1,14,36,0.56474448828969,0.564744488289479,22,2.1105339698124226e-13,true,true
7511,0.9467104995397951353482871,0.9217094820520102785831961,36,0,0,15,12,0.9467104995397951,0.9467104995395841,36,2.1105339698124226e-13,true,true
7512,0.3286765107899002871437002,0.8183839208061111986043096,12,0,0,15,27,0.3286765107899003,0.3286765107896892,12,2.1110890813247352e-13,true,true
7513,0.7106425220400054389391134,0.7150583595602121186254230,27,0,0,15,3,0.7106425220400054,0.7106425220397943,27,2.1116441928370477e-13,true,true
7514,0.0926085332901105907345266,0.6117327983143130386465365,3,0,0,15,18,0.0926085332901106,0.09260853328989938,3,2.1121993043493603e-13,true,true
7515,0.4745745445402157425299397,0.5084072370684139586676499,18,0,0,15,33,0.47457454454021575,0.47457454454000453,18,2.1121993043493603e-13,true,true
7516,0.8565405557903208943253529,0.4050816758225148786887634,33,0,0,15,9,0.8565405557903208,0.8565405557901097,33,2.1116441928370477e-13,true,true
7517,0.2385065670404260461207661,0.3017561145766157987098769,9,0,0,15,24,0.23850656704042605,0.2385065670402149,9,2.1116441928370477e-13,true,true
7518,0.6204725782905311979161792,0.1984305533307167187309903,24,0,0,15,0,0.6204725782905312,0.62047257829032,24,2.1116441928370477e-13,true,true
7519,0.0024385895406363497115924,0.0951049920848176387521038,0,0,1,14,14,0.0024385895406363496,0.0024385895404250846,0,2.112754415861673e-13,true,true
7520,0.3844046007907415015070056,0.9917794308389185587732172,14,2,0,15,29,0.3844046007907415,0.38440460079053024,14,2.112754415861673e-13,true,true
7521,0.7663706120408466533024187,0.8884538695930194787943307,29,2,0,15,5,0.7663706120408467,0.7663706120406354,29,2.112754415861673e-13,true,true
7522,0.1483366232909518050978319,0.7851283083471203988154442,5,2,0,15,20,0.1483366232909518,0.1483366232907406,5,2.1116441928370477e-13,true,true
7523,0.5303026345410569568932451,0.6818027471012213188365576,20,2,0,15,35,0.530302634541057,0.5303026345408457,20,2.112754415861673e-13,true,true
7524,0.9122686457911621086886582,0.5784771858553222388576711,35,2,0,15,11,0.9122686457911621,0.9122686457909508,35,2.112754415861673e-13,true,true
7525,0.2942346570412672604840714,0.4751516246094231588787845,11,2,0,15,26,0.2942346570412673,0.2942346570410559,11,2.113864638886298e-13,true,true
7526,0.6762006682913724122794846,0.3718260633635240788998980,26,2,0,15,2,0.6762006682913724,0.676200668291161,26,2.113864638886298e-13,true,true
7527,0.0581666795414775640748977,0.2685005021176249989210115,2,2,0,15,17,0.05816667954147756,0.058166679541266086,2,2.1149748619109232e-13,true,true
7528,0.4401326907915827158703109,0.1651749408717259189421249,17,2,0,15,32,0.44013269079158274,0.44013269079137124,17,2.1149748619109232e-13,true,true
7529,0.8220987020416878676657241,0.0618493796258268389632384,32,2,1,14,7,0.8220987020416879,0.8220987020414764,32,2.1149748619109232e-13,true,true
